eventId,circularId,subject,tags,num_tags,union_size,coverage,n_circulars_in_event
GRB 090718B,9690.0,GRB 090718B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 090720B,9701.0,Konus-Wind observations of bright hard GRB 090720B,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 090720B,9700.0,IPN Triangulation of bright GRB 090720B,['GRB'],1,2,0.5,3
GRB 090720B,9698.0,GRB 090720B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 090720,9699.0,GRB 090720:  Gemini-North Imaging and Optical Afterglow,"['Afterglow', 'GRB', 'Optical Transient']",3,5,0.6,4
GRB 090720,9697.0,Swift XRT and UVOT refned analysis of GRB 090720,"['GRB', 'X-ray Transient']",2,5,0.4,4
GRB 090720,9694.0,GRB 090720 Source found in ground processing of Swift-BAT data,"['GRB', 'Gamma-ray Transient']",2,5,0.4,4
GRB 090720,9688.0,GRB 090720: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,5,0.4,4
GRB 090717B,9693.0,GRB 090717B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090717,9692.0,GRB 090717: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090718,9689.0,GRB 090718: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090715A,9686.0,GRB 090715A: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,5,0.4,5
GRB 090715A,9683.0,GRB 090715A:  VLA observations,"['GRB', 'Radio Transient']",2,5,0.4,5
GRB 090715A,9682.0,Konus-Wind observations of short/hard GRB 090715A,"['GRB', 'Gamma-ray Transient']",2,5,0.4,5
GRB 090715A,9680.0,GRB 090715A: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,5,0.4,5
GRB 090715A,9667.0,GRB 090715A: ROTSE-III Optical Limits,"['GRB', 'Optical Transient']",2,5,0.4,5
GRB 090715,9666.0,GRB 090715: Swift detection of a short hard burst,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090618,9665.0,Detection of GRB 090618 by RT-2 Experiment onboard the CORONAS-PHOTON Satellite,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9613.0,GRB 090618: Mondy optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9597.0,GRB 090618: RTT150 optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9592.0,GRB090618: 15GHz radio emission faded,"['GRB', 'Radio Transient']",2,7,0.2857142857142857,39
GRB 090618,9576.0,GRB090618: HCT optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9575.0,GRB 090618: SARA Second Epoch Observations,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9570.0,GRB 090618: Correction to GCN 9568,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9568.0,GRB 090618: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9563.0,PAIRITEL observations of GRB 090618,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9553.0,Konus-Wind and Konus-RF observations of GRB 090618,"['GRB', 'Gamma-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9548.0,GRB 090618: RTT150 optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9542.0,GRB090618: Spectrum and photometry from 6.0m BTA,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9541.0,GRB 090618: BOAO V-band Observation,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9539.0,GRB 090618: ZTSh optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9538.0,GRB 090618 : WSRT radio detection,"['GRB', 'Radio Transient']",2,7,0.2857142857142857,39
GRB 090618,9537.0,"GRB090618, underlying supernova search","['GRB', 'SN']",2,7,0.2857142857142857,39
GRB 090618,9536.0,GRB090618: OAA-OAUV Optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9535.0,GRB 090618: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9534.0,"GRB 090618, Swift-BAT refined spectral analysis","['GRB', 'Gamma-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9533.0,VLA radio detection of GRB 090618,"['GRB', 'Radio Transient']",2,7,0.2857142857142857,39
GRB 090618,9532.0,GRB 090618 15GHz radio detection,"['GRB', 'Radio Transient']",2,7,0.2857142857142857,39
GRB 090618,9531.0,GRB090618 - Continued optical monitoring and light curve  break,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9530.0,GRB 090618: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9529.0,GRB 090618: SARA observations,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9528.0,GRB090618: Swift-XRT team refined analysis,"['GRB', 'X-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9527.0,GRB090618: Swift/UVOT bright afterglow detection,"['Afterglow', 'GRB', 'Optical Transient']",3,7,0.42857142857142855,39
GRB 090618,9526.0,GRB 090618: SDSS host detection,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9524.0,GRB 090618: AGILE observations,"['GRB', 'Gamma-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9522.0,GRB 090618: LOAO R-band Observation,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9521.0,GRB 090618: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9520.0,GRB 090618 Faulkes Telescope North observations,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9519.0,Optical observations of GRB 090618,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9518.0,GRB 090618: Lick/KAST Spectroscopy,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9517.0,GRB 090618: OA behavior from KAIT,['GRB'],1,7,0.14285714285714285,39
GRB 090618,9516.0,GRB 090618: planned XMM-Newton observation,"['GRB', 'X-ray Transient']",2,7,0.2857142857142857,39
GRB 090618,9515.0,GRB 090618: ROTSE-III Detection of Optical Counterpart,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,39
GRB 090618,9514.0,GRB 090618: KAIT optical afterglow,"['Afterglow', 'GRB', 'Optical Transient']",3,7,0.42857142857142855,39
GRB 090618,9513.0,GRB090618: P60 Optical Afterglow,"['Afterglow', 'GRB', 'Optical Transient']",3,7,0.42857142857142855,39
GRB 090618,9512.0,GRB 090618: Swift detection of a bright burst with optical afterglow,"['Afterglow', 'GRB', 'Gamma-ray Transient', 'Optical Transient']",4,7,0.5714285714285714,39
GRB 090713,9663.0,"GRB090713 optical limit by ""Pi of the Sky""","['GRB', 'Optical Transient']",2,3,0.6666666666666666,2
GRB 090713,9661.0,GRB 090713: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090712,9662.0,GRB 090712: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 090712,9660.0,GRB 090712: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 090712,9659.0,GRB 090712: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 090709B,9650.0,GRB 090709B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 090709B,9641.0,"GRB 090709B, Swift-BAT refined analysis","['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 090709B,9633.0,GRB 090709B: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 090709,9632.0,GRB 090709 : planned Suzaku-ToO observation,"['GRB', 'X-ray Transient']",2,4,0.5,5
GRB 090709,9630.0,GRB 090709: Faulkes Telescope North Upper Limits,['GRB'],1,4,0.25,5
GRB 090709,9628.0,GRB 090709: PAIRITEL NIR Upper Limits,['GRB'],1,4,0.25,5
GRB 090709,9626.0,GRB 090709: ROTSE-III Optical Limits,"['GRB', 'Optical Transient']",2,4,0.5,5
GRB 090709,9625.0,GRB 090709: Swift detection of a bright burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,5
GRB 090708,9631.0,GRB 090708 :  Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 090708,9624.0,GRB 090708: Early RAPTOR Optical Limits,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,5
GRB 090708,9623.0,"GRB 090708, Swift-BAT refined analysis","['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 090708,9622.0,GRB 090708: ROTSE-III Optical Limits,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,5
GRB 090708,9621.0,GRB 090708: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 090626,9629.0,GRB 090626: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,5
GRB 090626,9595.0,Konus-Wind observation of GRB 090626,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 090626,9588.0,GRB 090626:  IPN localization,['GRB'],1,3,0.3333333333333333,5
GRB 090626,9584.0,Fermi LAT observations of GRB 090626,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 090626,9579.0,GRB 090626: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 090704,9627.0,GRB 090704: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 090704,9620.0,GRB 090704: a long GRB found in INTEGRAL off-line analysis,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 090706,9619.0,GRB 090706: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090705,9617.0,Possible GRB090705: Swift-XRT observations,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,3
GRB 090705,9616.0,GRB 090705: PAIRITEL NIR Observations,['GRB'],1,3,0.3333333333333333,3
GRB 090705,9615.0,GRB 090705: Swift detection of a possible burst,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,3
GRB 090529,9612.0,GRB 090529: CrAO optical upper limit,['GRB'],1,5,0.2,17
GRB 090529,9611.0,GRB 090529: MTM-500 optical observations,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9610.0,GRB 090529: Mt.Terskol optical observations,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9482.0,GRB090529: Further NOT optical observations,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9467.0,GRB 090529: MITSuME optical observation,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9457.0,GRB 090529: VLT spectroscopic redshift,['GRB'],1,5,0.2,17
GRB 090529,9453.0,GRB 090529: NOT optical observations,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9449.0,GRB 090529: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,5,0.4,17
GRB 090529,9448.0,GRB 090529: OSN optical observations,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9437.0,GRB 090529: optical observations,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9436.0,GRB 090529: TLS Afterglow Observations,"['Afterglow', 'GRB']",2,5,0.4,17
GRB 090529,9435.0,GRB090529: UVOT/Swift detection of a brightening optical afterglow,"['Afterglow', 'GRB', 'Gamma-ray Transient', 'Optical Transient']",4,5,0.8,17
GRB 090529,9434.0,GRB 090529:  Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,5,0.4,17
GRB 090529,9433.0,GRB 090529: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,5,0.4,17
GRB 090529,9432.0,GRB 090529: Preliminary Swift/UVOT Upper Limit,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9431.0,GRB 090529: Xinglong TNT optical observation,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090529,9430.0,GRB 090529: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,5,0.4,17
GRB 090703,9608.0,GRB 090703: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090313,9606.0,GRB 090313: optical observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,9017.0,Further 15GHz observations of GRB090313,['GRB'],1,6,0.16666666666666666,33
GRB 090313,9016.0,GRB 090313: WSRT Radio Detection,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,33
GRB 090313,9015.0,X-shooter observations of GRB 090313,['GRB'],1,6,0.16666666666666666,33
GRB 090313,9012.0,GRB 090313: VLT spectroscopy,['GRB'],1,6,0.16666666666666666,33
GRB 090313,9011.0,GRB090313: radio detection with the VLA,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,33
GRB 090313,9008.0,"GRB 090313, SMARTS optical/IR observations","['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,9007.0,Further radio observation of GRB 090313,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,33
GRB 090313,9006.0,Further Swift/UVOT observations of GRB 090313,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,9005.0,GRB 090313: detection with CARMA in 3mm band,['GRB'],1,6,0.16666666666666666,33
GRB 090313,9003.0,Radio detection of GRB090313,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,33
GRB 090313,9002.0,GRB 090313: MITSuME Okayama observation,['GRB'],1,6,0.16666666666666666,33
GRB 090313,9001.0,GRB 090313: Additional Gemini-S photometry,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,9000.0,GRB 090313: WSRT Radio Observations,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,33
GRB 090313,8999.0,GRB 090313: Light curve steepening,['GRB'],1,6,0.16666666666666666,33
GRB 090313,8998.0,GRB 090313: TAROT La Silla observatory optical detection,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,8997.0,GRB 090313: Gemini-S photometry,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,8996.0,GRB 090313: Zadko Telescope observations,['GRB'],1,6,0.16666666666666666,33
GRB 090313,8995.0,GRB 090313 - PAIRITEL NIR detections,['GRB'],1,6,0.16666666666666666,33
GRB 090313,8994.0,GRB 090313: Gemini-S redshift,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,8993.0,GRB 090313 optical observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,8992.0,GRB 090313: Ongoing plateau phase,['GRB'],1,6,0.16666666666666666,33
GRB 090313,8991.0,GRB 090313: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,33
GRB 090313,8990.0,GRB 090313: Swift/UVOT upper limits,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,8989.0,GRB 090313: Faulkes Telescope North observations,['GRB'],1,6,0.16666666666666666,33
GRB 090313,8988.0,GRB 090313: Sustained optical brightness (correction),"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,8986.0,GRB 090313: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,33
GRB 090313,8985.0,GRB 090313: Sustained optical brightness,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,8984.0,GRB 090313: SDSS object underlying the optical afterglow position,"['Afterglow', 'GRB', 'Optical Transient']",3,6,0.5,33
GRB 090313,8983.0,"GRB 090313, GROND observations","['GRB', 'Optical Transient']",2,6,0.3333333333333333,33
GRB 090313,8981.0,GRB 090313: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,33
GRB 090313,8980.0,GRB 090313: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,33
GRB 090313,8979.0,GRB 090313 OA candidate,['GRB'],1,6,0.16666666666666666,33
GRB 090404,9602.0,GRB 090404: Deep optical imaging and possible host association (correction),"['GRB', 'Optical Transient']",2,4,0.5,14
GRB 090404,9601.0,GRB 090404: Deep optical imaging and possible host association,"['GRB', 'Optical Transient']",2,4,0.5,14
GRB 090404,9100.0,GRB 090404: millimeter detection,['GRB'],1,4,0.25,14
GRB 090404,9099.0,GRB 090404: nIR observations at Calar Alto,['GRB'],1,4,0.25,14
GRB 090404,9096.0,GRB 090404: GROND upper limits,"['GRB', 'Optical Transient']",2,4,0.5,14
GRB 090404,9095.0,GRB 090404: further NOT observations,['GRB'],1,4,0.25,14
GRB 090404,9094.0,Swift/UVOT observations of GRB090404,"['GRB', 'Optical Transient']",2,4,0.5,14
GRB 090404,9093.0,GRB 090404: NOT observations,['GRB'],1,4,0.25,14
GRB 090404,9092.0,GRB 090404: optical observations at BOOTES-3 and 1.5-m OSN,"['GRB', 'Optical Transient']",2,4,0.5,14
GRB 090404,9091.0,GRB 090404: Swift-XRT Team refined analysis,"['GRB', 'X-ray Transient']",2,4,0.5,14
GRB 090404,9090.0,GRB 090404: Xinglong TNT optical Upper Limit,['GRB'],1,4,0.25,14
GRB 090404,9089.0,GRB 090404: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,4,0.5,14
GRB 090404,9088.0,GRB 090404: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,4,0.5,14
GRB 090404,9086.0,GRB 090404: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,14
GRB 090701,9600.0,GRB 090701: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090628,9599.0,GRB 090628: Swift XRT refined analysis,"['GRB', 'X-ray Transient']",2,4,0.5,9
GRB 090628,9596.0,GRB 090628: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,4,0.5,9
GRB 090628,9593.0,GRB 090628: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,4,0.5,9
GRB 090628,9591.0,GRB 090628: GROND upper limits,"['GRB', 'Optical Transient']",2,4,0.5,9
GRB 090628,9590.0,GRB 090628: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,4,0.5,9
GRB 090628,9589.0,GRB 090628: 1.23m CAHA optical observations,"['GRB', 'Optical Transient']",2,4,0.5,9
GRB 090628,9587.0,GRB 090628: Swift/UVOT Finding Chart Observation,"['GRB', 'Optical Transient']",2,4,0.5,9
GRB 090628,9586.0,GRB 090628: Swift XRT position,"['GRB', 'X-ray Transient']",2,4,0.5,9
GRB 090628,9585.0,GRB 090628: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,9
GRB 090630,9598.0,GRB 090630: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 080628,9594.0,GRB080628: SAO RAS optical observations,"['GRB', 'Optical Transient']",2,2,1.0,1
GRB 090625B,9583.0,GRB 090625B: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,4,0.5,7
GRB 090625B,9581.0,GRB 090625B: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,4,0.5,7
GRB 090625B,9580.0,GRB 090625B: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,4,0.5,7
GRB 090625B,9578.0,GRB 090625B: GROND upper limits,"['GRB', 'Optical Transient']",2,4,0.5,7
GRB 090625B,9574.0,GRB 090625B: Faulkes Telescope South observations,['GRB'],1,4,0.25,7
GRB 090625B,9573.0,GRB 090625B: Swift observation of the INTEGRAL GRB 090625B,"['GRB', 'Gamma-ray Transient']",2,4,0.5,7
GRB 090625B,9572.0,GRB 090625B: a long GRB localized by INTEGRAL,"['GRB', 'Gamma-ray Transient']",2,4,0.5,7
GRB 090423,9582.0,GRB 090423:  Spitzer observations of the z~8.3 burst,['GRB'],1,5,0.2,38
GRB 090423,9503.0,GRB 090423: WSRT Radio Observations,"['GRB', 'Radio Transient']",2,5,0.4,38
GRB 090423,9416.0,GRB 090423: Fermi GBM T90 follow-up analysis results,"['GRB', 'Gamma-ray Transient']",2,5,0.4,38
GRB 090423,9323.0,GRB 090423: optical limit,"['GRB', 'Optical Transient']",2,5,0.4,38
GRB 090423,9322.0,GRB 090423: 250 GHz upper limit for a z=8.2 GRB with MAMBO-2 at the IRAM 30m,"['GRB', 'Radio Transient']",2,5,0.4,38
GRB 090423,9279.0,GRB 090423:  pseudo burst at z=1 and its relation to GRB 080913,['GRB'],1,5,0.2,38
GRB 090423,9274.0,GRB 090423: CARMA mm observations,['GRB'],1,5,0.2,38
GRB 090423,9273.0,GRB 090423: millimeter detection,['GRB'],1,5,0.2,38
GRB 090423,9261.0,GRB 090423: GROND second epoch imaging and refined SED,"['GRB', 'Optical Transient']",2,5,0.4,38
GRB 090423,9251.0,GRB 090423: Fermi GBM observation (correction of isotropic equivalent energy),"['GRB', 'Gamma-ray Transient']",2,5,0.4,38
GRB 090423,9249.0,VLA radio observation of high-z GRB 090423,"['GRB', 'Radio Transient']",2,5,0.4,38
GRB 090423,9244.0,GRB090423: Y-band limit,['GRB'],1,5,0.2,38
GRB 090423,9242.0,GRB 090423: Y-band field calibration update/correction,['GRB'],1,5,0.2,38
GRB 090423,9241.0,GRB 090423: Swift/BAT spectral lag results,"['GRB', 'Gamma-ray Transient']",2,5,0.4,38
GRB 090423,9235.0,"GRB 090423: energetic, luminosity and jet break",['GRB'],1,5,0.2,38
GRB 090423,9229.0,GRB 090423: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,5,0.4,38
GRB 090423,9227.0,"GRB 090423: Ep,i - Eiso correlation",['GRB'],1,5,0.2,38
GRB 090423,9222.0,GRB 090423: Refined TNG analysis,['GRB'],1,5,0.2,38
GRB 090423,9221.0,GRB090423: Y-band field calibration,['GRB'],1,5,0.2,38
GRB 090423,9220.0,GRB 090423 limiting magnitudes,['GRB'],1,5,0.2,38
GRB 090423,9219.0,GRB 090423: VLT/ISAAC spectroscopy,['GRB'],1,5,0.2,38
GRB 090423,9218.0,GRB 090423: Near infrared observation at Okayama Observatory,['GRB'],1,5,0.2,38
GRB 090423,9217.0,GRB 090423: Deep z-band upper limit and confirmation of photo-z,['GRB'],1,5,0.2,38
GRB 090423,9216.0,GRB 090423: TNG Amici spectrum,['GRB'],1,5,0.2,38
GRB 090423,9215.0,GRB 090423: GROND detection and preliminary photo-z,"['GRB', 'Optical Transient']",2,5,0.4,38
GRB 090423,9214.0,GRB 090423: NOT z-band limit,['GRB'],1,5,0.2,38
GRB 090423,9213.0,GRB 090423:  Correction to NIR photometry,"['GRB', 'Optical Transient']",2,5,0.4,38
GRB 090423,9212.0,GRB 090423: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,5,0.4,38
GRB 090423,9210.0,GRB090423 - Swift/UVOT upper limits.,"['GRB', 'Optical Transient']",2,5,0.4,38
GRB 090423,9209.0,GRB 090423:  NIR photometry and evidence for spectral break,"['GRB', 'Optical Transient']",2,5,0.4,38
GRB 090423,9207.0,"GRB090423, RIMOTS optical upper limits",['GRB'],1,5,0.2,38
GRB 090423,9206.0,GRB 090423: UKIRT data further analysis,['GRB'],1,5,0.2,38
GRB 090423,9205.0,GRB 090423: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,5,0.4,38
GRB 090423,9204.0,GRB 090423: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,5,0.4,38
GRB 090423,9202.0,GRB 090423: UKIRT K-band observations,['GRB'],1,5,0.2,38
GRB 090423,9201.0,GRB 090423: P60 Observations,['GRB'],1,5,0.2,38
GRB 090423,9200.0,GRB 090423: Faulkes Telescope South observations,['GRB'],1,5,0.2,38
GRB 090423,9198.0,GRB 090423: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,5,0.4,38
GRB 090623,9577.0,GRB 090623: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,2
GRB 090623,9566.0,GRB 090623: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090625,9571.0,GRB 090625: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090617,9569.0,GRB 090617: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,2
GRB 090617,9523.0,GRB 090617: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090621D,9560.0,GRB 090621D: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090621C,9558.0,GRB 090621C: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090620,9554.0,GRB 090620: Fermi GBM detecion,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090616,9511.0,GRB 090616: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090612,9510.0,GRB 090612: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090610C,9509.0,GRB 090610C: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090610B,9508.0,GRB 090610B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090610,9507.0,GRB 090610: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
SGR 0418+5729,9506.0,SGR 0418+5729 Fermi/GBM Detection of Pulsations,"['Gamma-ray Transient', 'SGR']",2,2,1.0,3
SGR 0418+5729,9502.0,RXTE Discovery of Pulsations from SGR 0418+5729,['SGR'],1,2,0.5,3
SGR 0418+5729,9499.0,"Discovery of a new soft gamma repeater source, SGR 0418+5729",['SGR'],1,2,0.5,3
GRB 090602,9505.0,GRB 090602: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,2
GRB 090602,9486.0,GRB 090602: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090531B,9501.0,GRB 090531B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,5,0.4,12
GRB 090531B,9481.0,"GRB 090531b, SMARTS optical/IR observations","['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090531B,9480.0,GRB 090531B: GROND observation,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090531B,9475.0,GRB 090531B: Swift/BAT spectral lag results,"['GRB', 'Gamma-ray Transient']",2,5,0.4,12
GRB 090531B,9471.0,Corrections to GRB 090531B Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090531B,9470.0,"GRB 090531B, RIMOTS optical upper limits",['GRB'],1,5,0.2,12
GRB 090531B,9469.0,GRB 090531B: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090531B,9465.0,GRB 090531B: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,5,0.4,12
GRB 090531B,9464.0,Initial Swift/UVOT observations of GRB 090531B,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090531B,9463.0,GRB 090531B: Swift-XRT candidate afterglow position,"['Afterglow', 'GRB', 'X-ray Transient']",3,5,0.6,12
GRB 090531B,9462.0,GRB 090531B: ROTSE-III Optical Limits,"['GRB', 'Optical Transient']",2,5,0.4,12
